run_num,cbench_min,cbench_max,cbench_avg,start_time,end_time,controller_ip,human_time,num_switches,num_macs,tests_per_switch,ms_per_test,start_steal_time,end_steal_time,total_ram,used_ram,free_ram,cpus,one_min_load,five_min_load,fifteen_min_load,controller,start_iowait,end_iowait
0,0.00,0.00,0.00,1438090944,1438091005,localhost,2015-07-28 13:43:25 2015 UTC,1,100000,1,60000,0,0,496,473,22,1,0.52,0.55,0.45,OpenDaylight,4893,4893
